ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3914821,HL285555,04/09/2005 09:30:00 PM,057XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,715,7,15,67,08B,1165992,1866594,2005,02/28/2018 03:56:25 PM,41.789514384,-87.66689735,"(41.789514384, -87.66689735)"
3945203,HL257144,03/26/2005 07:24:42 PM,063XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,723,7,20,68,18,1172056,1862850,2005,02/28/2018 03:56:25 PM,41.779109284,-87.644772518,"(41.779109284, -87.644772518)"
3862128,HL235009,03/15/2005 12:01:00 AM,061XX W BARRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2511,25,36,19,14,1135023,1919967,2005,02/28/2018 03:56:25 PM,41.936580294,-87.779189794,"(41.936580294, -87.779189794)"
3844238,HL216421,03/04/2005 04:00:00 AM,025XX W 112TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2212,22,19,75,14,1161333,1830211,2005,02/28/2018 03:56:25 PM,41.689771559,-87.684985578,"(41.689771559, -87.684985578)"
3838862,HL210788,03/02/2005 11:15:00 AM,123XX S NORMAL AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",true,false,523,5,34,53,08B,1175201,1823045,2005,02/28/2018 03:56:25 PM,41.669809286,-87.634427475,"(41.669809286, -87.634427475)"
3835144,HL207162,02/28/2005 03:49:00 PM,013XX N BOSWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1433,14,1,24,18,1165842,1909021,2005,02/28/2018 03:56:25 PM,41.905941305,-87.666238908,"(41.905941305, -87.666238908)"
3841306,HL208950,02/08/2005 05:00:00 PM,115XX S CHURCH ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,2212,22,34,75,05,1165503,1827922,2005,02/10/2018 03:50:01 PM,41.683403004,-87.669783626,"(41.683403004, -87.669783626)"
3785934,HL155560,02/01/2005 01:00:00 AM,012XX W 73RD PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,734,7,17,67,07,1169112,1856038,2005,02/28/2018 03:56:25 PM,41.760480477,-87.655762234,"(41.760480477, -87.655762234)"
3699228,HK802087,12/10/2004 12:00:00 AM,005XX S STATE ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY RESIDENCE HALL,false,false,132,1,2,32,06,1176447,1897915,2004,02/28/2018 03:56:25 PM,41.875232942,-87.6276188,"(41.875232942, -87.6276188)"
3758256,HK751941,11/15/2004 12:43:56 PM,022XX S DAMEN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1034,10,25,31,18,1163393,1888928,2004,09/23/2025 03:41:47 PM,41.850856306,-87.675800419,"(41.850856306, -87.675800419)"
3651748,HK749447,11/13/2004 07:30:00 PM,076XX S CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,true,false,833,8,13,65,07,1145727,1853720,2004,02/28/2018 03:56:25 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
3643026,HK735592,11/06/2004 09:00:00 PM,011XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1112,11,27,23,08B,1151501,1907375,2004,02/28/2018 03:56:25 PM,41.901718478,-87.718962106,"(41.901718478, -87.718962106)"
3635573,HK708349,10/24/2004 03:00:00 AM,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,212,2,4,35,08B,1180172,1881335,2004,09/07/2021 03:41:02 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
3610406,HK702940,10/22/2004 07:20:00 AM,023XX S WABASH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,134,1,2,33,06,1177116,1888799,2004,02/28/2018 03:56:25 PM,41.850202933,-87.625438506,"(41.850202933, -87.625438506)"
3603686,HK695799,10/19/2004 09:30:00 AM,066XX S SEELEY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,726,7,15,67,26,1163840,1860585,2004,02/28/2018 03:56:25 PM,41.773070402,-87.674956785,"(41.773070402, -87.674956785)"
3606088,HK695232,10/18/2004 07:00:00 AM,048XX W GRACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1634,16,45,15,14,1143385,1924824,2004,02/28/2018 03:56:25 PM,41.949755918,-87.748336203,"(41.949755918, -87.748336203)"
3591562,HK683958,10/10/2004 12:00:00 PM,035XX W 71ST PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,831,8,18,66,06,1153931,1856967,2004,02/28/2018 03:56:25 PM,41.763344459,-87.71137694,"(41.763344459, -87.71137694)"
3583516,HK672782,10/07/2004 12:00:00 PM,055XX W HENDERSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1633,16,38,15,05,1138918,1921726,2004,02/10/2018 03:50:01 PM,41.94133719,-87.764832107,"(41.94133719, -87.764832107)"
3616696,HK644896,09/24/2004 01:00:00 PM,078XX S WOOD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,611,6,17,71,18,1165711,1852716,2004,02/10/2018 03:50:01 PM,41.751437278,-87.66832115,"(41.751437278, -87.66832115)"
3557744,HK640931,09/16/2004 02:30:00 PM,045XX W 55TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,815,8,23,62,06,1147150,1867759,2004,02/28/2018 03:56:25 PM,41.793091348,-87.735956215,"(41.793091348, -87.735956215)"
3526627,HK604948,09/05/2004 10:06:49 PM,056XX W 63RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,812,8,13,64,14,1139834,1861893,2004,02/28/2018 03:56:25 PM,41.777130389,-87.762926398,"(41.777130389, -87.762926398)"
3513049,HK586341,08/28/2004 12:55:00 AM,003XX E KENSINGTON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,532,5,9,53,04B,1180413,1828251,2004,02/28/2018 03:56:25 PM,41.683977738,-87.61519349,"(41.683977738, -87.61519349)"
3509168,HK586144,08/27/2004 04:30:00 PM,0000X E GRAND AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,18,42,8,06,1176416,1903908,2004,02/10/2018 03:50:01 PM,41.891678767,-87.627551654,"(41.891678767, -87.627551654)"
3509661,HK583589,08/25/2004 09:00:00 PM,050XX N LAWNDALE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1712,17,39,14,06,1150814,1933135,2004,02/28/2018 03:56:25 PM,41.972419492,-87.720809503,"(41.972419492, -87.720809503)"
3529309,HK567697,08/18/2004 11:35:00 AM,006XX S SACRAMENTO BLVD,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,1135,11,2,27,18,1156465,1897134,2004,02/28/2018 03:56:25 PM,41.873517205,-87.701005851,"(41.873517205, -87.701005851)"
3490691,HK563061,08/16/2004 06:30:00 AM,018XX N HUMBOLDT BLVD,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,1421,14,35,22,03,1156084,1912087,2004,02/28/2018 03:56:25 PM,41.91455731,-87.702000734,"(41.91455731, -87.702000734)"
3480344,HK552575,08/12/2004 12:00:00 AM,016XX S KEDZIE AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1022,10,24,29,07,1155294,1891762,2004,02/10/2018 03:50:01 PM,41.858799452,-87.705449458,"(41.858799452, -87.705449458)"
3517521,HK542361,08/07/2004 09:15:00 AM,043XX W VAN BUREN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1131,11,24,26,18,1147625,1897672,2004,02/28/2018 03:56:25 PM,41.875167658,-87.733448402,"(41.875167658, -87.733448402)"
3452175,HK518931,07/27/2004 02:45:00 PM,037XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,true,true,1732,17,30,16,08B,1150919,1923677,2004,02/10/2018 03:50:01 PM,41.946464013,-87.720672053,"(41.946464013, -87.720672053)"
3459919,HK520808,07/25/2004 02:00:00 AM,126XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,433,4,10,51,08A,1197714,1821771,2004,02/28/2018 03:56:25 PM,41.665782714,-87.552076179,"(41.665782714, -87.552076179)"
3447087,HK002988,07/24/2004 01:15:00 AM,004XX W 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,false,false,621,6,17,69,14,1174827,1852546,2004,02/10/2018 03:50:01 PM,41.75077257,-87.634920531,"(41.75077257, -87.634920531)"
3439367,HK505559,07/19/2004 09:45:00 AM,056XX N KIMBALL AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1711,17,39,13,06,1152698,1937206,2004,02/10/2018 03:50:01 PM,41.983553381,-87.713773382,"(41.983553381, -87.713773382)"
3432258,HK498602,07/15/2004 11:33:40 PM,088XX S HARPER AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,412,4,8,48,07,1187993,1846689,2004,02/28/2018 03:56:25 PM,41.734396984,-87.586860725,"(41.734396984, -87.586860725)"
3453681,HK492610,07/13/2004 11:43:00 AM,037XX S INDIANA AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,211,2,3,35,08A,1178214,1880299,2004,02/28/2018 03:56:25 PM,41.826853399,-87.621667187,"(41.826853399, -87.621667187)"
3429801,HK495312,07/07/2004 01:00:00 PM,060XX N OAKLEY AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,2413,24,40,2,17,1159893,1940099,2004,02/28/2018 03:56:25 PM,41.991346023,-87.687231146,"(41.991346023, -87.687231146)"
3414144,HK475931,07/05/2004 04:00:00 PM,075XX S STATE ST,0810,THEFT,OVER $500,GAS STATION,false,false,623,6,6,69,06,1177586,1854922,2004,02/28/2018 03:56:25 PM,41.757230688,-87.624738576,"(41.757230688, -87.624738576)"
3398022,HK453615,06/25/2004 05:00:00 AM,022XX W WASHINGTON BLVD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,1332,12,2,28,26,1161369,1900643,2004,02/28/2018 03:56:25 PM,41.883045668,-87.682903142,"(41.883045668, -87.682903142)"
3410280,HK453387,06/24/2004 11:06:50 PM,044XX S FEDERAL ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,221,2,3,38,08B,1176436,1875603,2004,02/28/2018 03:56:25 PM,41.814007401,-87.628331665,"(41.814007401, -87.628331665)"
3397908,HK447392,06/22/2004 10:35:00 AM,030XX S DR MARTIN LUTHER KING JR DR,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",false,false,2112,1,2,35,24,1179306,1885032,2004,02/10/2018 03:50:01 PM,41.839816207,-87.617516172,"(41.839816207, -87.617516172)"
3410787,HK470001,06/20/2004 07:00:00 PM,103XX S DRAKE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,2211,22,19,74,06,1154481,1835810,2004,02/28/2018 03:56:25 PM,41.705275065,-87.709922739,"(41.705275065, -87.709922739)"
3381696,HK432800,06/14/2004 05:00:00 PM,003XX N CLINTON ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1212,12,42,28,07,1172672,1902327,2004,02/28/2018 03:56:25 PM,41.887424092,-87.641348355,"(41.887424092, -87.641348355)"
3379010,HK427297,06/13/2004 12:55:20 AM,050XX W ALTGELD ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2521,25,31,19,08A,1142445,1916168,2004,02/28/2018 03:56:25 PM,41.926020572,-87.752007337,"(41.926020572, -87.752007337)"
3326684,HK366193,05/13/2004 11:00:00 AM,069XX N LAKEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2431,24,49,1,08B,1166245,1945902,2004,02/28/2018 03:56:25 PM,42.007135696,-87.663699921,"(42.007135696, -87.663699921)"
3329176,HK360624,05/13/2004 12:01:00 AM,045XX W MONTANA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,25,31,20,14,1145781,1915938,2004,02/28/2018 03:56:25 PM,41.925326714,-87.739754873,"(41.925326714, -87.739754873)"
3321539,HK360091,05/12/2004 07:10:00 PM,085XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,613,6,21,71,08A,1171138,1848213,2004,09/23/2025 03:41:47 PM,41.738963614,-87.648565127,"(41.738963614, -87.648565127)"
3326089,HK331311,04/28/2004 11:15:00 PM,056XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,712,7,20,68,16,1171929,1867557,2004,02/10/2018 03:50:01 PM,41.792028613,-87.645099984,"(41.792028613, -87.645099984)"
3284612,HK312977,04/20/2004 09:00:00 AM,024XX S MILLARD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1013,10,22,30,07,1152422,1887647,2004,02/10/2018 03:50:01 PM,41.847564552,-87.716100237,"(41.847564552, -87.716100237)"
3278273,HK306747,04/17/2004 04:40:00 AM,031XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1032,10,22,30,03,1155527,1883726,2004,02/28/2018 03:56:25 PM,41.836743058,-87.704810078,"(41.836743058, -87.704810078)"
3265267,HK290287,04/08/2004 03:30:00 PM,007XX W GARFIELD BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,711,7,3,68,08B,1172401,1868271,2004,02/28/2018 03:56:25 PM,41.793977524,-87.643348231,"(41.793977524, -87.643348231)"
3261844,HK287695,04/07/2004 11:10:00 AM,063XX S CLAREMONT AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,825,8,15,66,08A,1161829,1862594,2004,02/10/2018 03:50:01 PM,41.778625385,-87.682272891,"(41.778625385, -87.682272891)"
3264745,HK271974,03/27/2004 06:00:00 PM,082XX S SCOTTSDALE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,834,8,13,70,06,1147554,1849599,2004,02/28/2018 03:56:25 PM,41.743249518,-87.734938058,"(41.743249518, -87.734938058)"
3277249,HK250003,03/19/2004 06:00:00 PM,074XX S VERNON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,323,3,6,69,18,1180536,1855686,2004,02/10/2018 03:50:01 PM,41.75926,-87.613903946,"(41.75926, -87.613903946)"
3205792,HK218525,03/03/2004 07:30:00 PM,023XX E 70TH PL,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,false,true,331,3,5,43,20,1192666,1858660,2004,09/23/2025 03:41:47 PM,41.767133915,-87.569351843,"(41.767133915, -87.569351843)"
3203513,HK211770,02/29/2004 07:00:00 AM,016XX S HARDING AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1014,10,24,29,06,1150324,1891590,2004,02/28/2018 03:56:25 PM,41.85842575,-87.723697257,"(41.85842575, -87.723697257)"
3178660,HK182035,02/13/2004 11:55:00 PM,020XX W BELLE PLAINE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1912,19,47,5,08A,1161845,1927217,2004,02/10/2018 03:50:01 PM,41.955956633,-87.680412306,"(41.955956633, -87.680412306)"
3167814,HK168522,02/06/2004 04:45:00 PM,032XX W FULLERTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1413,14,35,22,07,1154234,1915771,2004,02/28/2018 03:56:25 PM,41.924703682,-87.708698816,"(41.924703682, -87.708698816)"
3247263,HK168269,02/06/2004 03:00:00 PM,005XX N LARAMIE AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1532,15,28,25,18,1141609,1902913,2004,02/28/2018 03:56:25 PM,41.889662872,-87.755407429,"(41.889662872, -87.755407429)"
3148319,HK141156,01/23/2004 10:25:00 AM,047XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,911,9,12,58,06,1161164,1873304,2004,02/28/2018 03:56:25 PM,41.808028819,-87.684414463,"(41.808028819, -87.684414463)"
3142847,HK136572,01/20/2004 07:30:00 PM,077XX S SPAULDING AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,835,8,18,70,06,1155726,1853037,2004,02/28/2018 03:56:25 PM,41.752524111,-87.704903068,"(41.752524111, -87.704903068)"
3153950,HK135619,01/20/2004 09:50:00 AM,064XX S MAPLEWOOD AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,false,false,825,8,15,66,26,1160483,1861810,2004,02/10/2018 03:50:01 PM,41.776501837,-87.687229042,"(41.776501837, -87.687229042)"
3126390,HK113628,01/08/2004 04:15:00 PM,058XX N MARKHAM AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1622,16,45,11,06,1135938,1938367,2004,02/10/2018 03:50:01 PM,41.987055388,-87.775386681,"(41.987055388, -87.775386681)"
3120209,HK105617,01/03/2004 08:30:00 PM,021XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,1024,10,24,29,08B,1152703,1889434,2004,02/28/2018 03:56:25 PM,41.852462748,-87.715021733,"(41.852462748, -87.715021733)"
3107227,HJ840118,12/27/2003 12:00:00 AM,054XX W BERENICE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1633,16,38,15,06,1139316,1925093,2003,02/28/2018 03:56:25 PM,41.950569317,-87.763286977,"(41.950569317, -87.763286977)"
3083077,HJ808005,12/09/2003 03:00:00 PM,069XX S CORNELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,MOVIE HOUSE/THEATER,false,true,332,3,5,43,08A,1188549,1859338,2003,09/23/2025 03:41:47 PM,41.769093761,-87.584420458,"(41.769093761, -87.584420458)"
3072934,HJ794374,12/02/2003 08:00:00 AM,019XX N LOWELL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2534,25,30,20,05,1147083,1912469,2003,02/28/2018 03:56:25 PM,41.915782611,-87.735059588,"(41.915782611, -87.735059588)"
3029536,HJ739932,11/04/2003 08:00:00 PM,049XX S KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,815,8,14,57,14,1149531,1871509,2003,02/28/2018 03:56:25 PM,41.803336181,-87.727128248,"(41.803336181, -87.727128248)"
2991962,HJ693559,10/12/2003 05:00:00 PM,003XX W BRIAR PL,0820,THEFT,$500 AND UNDER,STREET,false,false,2332,19,44,6,06,1173264,1921046,2003,02/28/2018 03:56:25 PM,41.938776806,-87.63861757,"(41.938776806, -87.63861757)"
3004898,HJ687458,10/11/2003 07:00:00 PM,070XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,735,7,17,67,08A,1164901,1858074,2003,02/28/2018 03:56:25 PM,41.766157524,-87.671138281,"(41.766157524, -87.671138281)"
2991638,HJ685222,10/10/2003 08:30:00 PM,071XX S NORMAL BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,732,7,6,68,15,1174195,1857608,2003,02/10/2018 03:50:01 PM,41.764677368,-87.637086347,"(41.764677368, -87.637086347)"
2975072,HJ670712,10/04/2003 12:45:00 AM,111XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2233,22,34,49,08B,1174618,1831090,2003,02/28/2018 03:56:25 PM,41.691898992,-87.636322981,"(41.691898992, -87.636322981)"
3107231,HJ839948,09/28/2003 03:00:00 AM,109XX S TORRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,434,4,10,51,08B,1195575,1833192,2003,02/28/2018 03:56:25 PM,41.697176142,-87.559528625,"(41.697176142, -87.559528625)"
2960560,HJ649444,09/23/2003 03:00:00 PM,069XX S BISHOP ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,734,7,17,67,08B,1167861,1858823,2003,02/28/2018 03:56:25 PM,41.768149831,-87.660267325,"(41.768149831, -87.660267325)"
3017029,HJ721503,09/22/2003 08:00:00 AM,019XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,12,2,28,06,1163640,1895594,2003,02/28/2018 03:56:25 PM,41.869143242,-87.674706198,"(41.869143242, -87.674706198)"
2942290,HJ629607,09/12/2003 03:00:00 PM,058XX W FULTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1512,15,29,25,05,1137499,1901419,2003,02/10/2018 03:50:01 PM,41.885638111,-87.770537329,"(41.885638111, -87.770537329)"
2963338,HJ614156,09/07/2003 08:00:00 PM,089XX S COMMERCIAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,423,4,10,46,18,1197693,1846366,2003,02/28/2018 03:56:25 PM,41.73327429,-87.55133578,"(41.73327429, -87.55133578)"
2927759,HJ607667,09/04/2003 05:00:00 PM,132XX S ELLIS AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,false,false,533,5,9,54,04B,1185541,1817501,2003,02/28/2018 03:56:25 PM,41.654359403,-87.596758046,"(41.654359403, -87.596758046)"
2917840,HJ597999,08/30/2003 11:45:00 PM,013XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1213,12,2,28,14,1167415,1898752,2003,02/28/2018 03:56:25 PM,41.87772873,-87.660756419,"(41.87772873, -87.660756419)"
2917821,HJ598434,08/30/2003 11:00:00 PM,056XX W GOODMAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1622,16,45,11,14,1137982,1932733,2003,02/28/2018 03:56:25 PM,41.971558431,-87.768005448,"(41.971558431, -87.768005448)"
2878326,HJ545162,08/05/2003 03:00:00 PM,114XX S CALUMET AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,531,5,9,49,08A,1180618,1829231,2003,02/28/2018 03:56:25 PM,41.686662306,-87.614413118,"(41.686662306, -87.614413118)"
2880106,HJ539850,08/04/2003 02:26:46 PM,001XX N DEARBORN ST,0560,ASSAULT,SIMPLE,STREET,true,false,122,1,42,32,08A,1175930,1900878,2003,02/10/2018 03:50:01 PM,41.883375237,-87.629427772,"(41.883375237, -87.629427772)"
2861356,HJ514456,07/23/2003 09:15:00 PM,002XX W ROOT ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,925,9,3,37,18,1175486,1877460,2003,02/28/2018 03:56:25 PM,41.81912451,-87.631760713,"(41.81912451, -87.631760713)"
2819599,HJ472520,07/04/2003 05:32:38 PM,023XX S KIRKLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1013,10,22,29,08B,1147718,1888186,2003,02/10/2018 03:50:01 PM,41.849135117,-87.733350341,"(41.849135117, -87.733350341)"
2795229,HJ446893,06/22/2003 02:00:00 PM,092XX S BRANDON AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,424,4,10,46,06,1198933,1844281,2003,02/28/2018 03:56:25 PM,41.727521881,-87.546862958,"(41.727521881, -87.546862958)"
2781244,HJ429677,06/13/2003 03:00:00 PM,081XX S EVANS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,631,6,6,44,06,1182644,1851114,2003,02/10/2018 03:50:01 PM,41.746665314,-87.606319872,"(41.746665314, -87.606319872)"
2768021,HJ411096,06/05/2003 12:00:00 PM,012XX N MONTICELLO AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2535,25,26,23,06,1151811,1908030,2003,02/28/2018 03:56:25 PM,41.903509764,-87.717806169,"(41.903509764, -87.717806169)"
3240560,HJ406969,06/04/2003 12:01:00 AM,002XX E 44TH ST,0460,BATTERY,SIMPLE,OTHER,false,false,221,2,3,38,08B,1178445,1875893,2003,02/28/2018 03:56:25 PM,41.814757721,-87.620953719,"(41.814757721, -87.620953719)"
2775908,HJ403351,06/02/2003 06:40:00 PM,040XX W GLADYS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,true,false,1132,11,28,26,18,1149609,1898052,2003,09/23/2025 03:41:47 PM,41.876172139,-87.726154017,"(41.876172139, -87.726154017)"
2766177,HJ388980,05/27/2003 01:00:00 AM,013XX W 57TH ST,2091,NARCOTICS,FORFEIT PROPERTY,STREET,true,false,713,7,16,67,18,1168536,1866968,2003,09/23/2025 03:41:47 PM,41.790486191,-87.657558511,"(41.790486191, -87.657558511)"
2708432,HJ335914,04/30/2003 09:00:00 AM,0000X E DELAWARE PL,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1833,18,42,8,06,1176686,1906641,2003,02/10/2018 03:50:01 PM,41.899172155,-87.626477388,"(41.899172155, -87.626477388)"
2707127,HJ329015,04/28/2003 08:00:00 AM,041XX W 43RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,WAREHOUSE,false,false,815,8,14,57,08A,1149642,1875818,2003,09/23/2025 03:41:47 PM,41.815158556,-87.726609586,"(41.815158556, -87.726609586)"
2701651,HJ326416,04/27/2003 09:00:00 AM,0000X N LECLAIRE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1533,15,28,25,08A,1142384,1899743,2003,09/23/2025 03:41:47 PM,41.880949646,-87.752640036,"(41.880949646, -87.752640036)"
2691899,HJ314252,04/21/2003 02:35:00 PM,009XX E 50TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2124,2,4,39,26,1183363,1872056,2003,02/28/2018 03:56:25 PM,41.804115406,-87.603033659,"(41.804115406, -87.603033659)"
2668556,HJ284472,04/06/2003 11:00:00 PM,060XX S RHODES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE PORCH/HALLWAY,true,false,313,3,20,42,15,1180956,1865122,2003,02/10/2018 03:50:01 PM,41.785143676,-87.612074654,"(41.785143676, -87.612074654)"
2643153,HJ252733,03/21/2003 10:10:00 PM,096XX S WINSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2213,22,21,73,14,1168154,1840784,2003,02/28/2018 03:56:25 PM,41.718641972,-87.659710945,"(41.718641972, -87.659710945)"
2638684,HJ248303,03/19/2003 05:00:00 PM,034XX N ELAINE PL,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2331,19,44,6,06,1170831,1922973,2003,02/28/2018 03:56:25 PM,41.944118326,-87.647502709,"(41.944118326, -87.647502709)"
2626839,HJ233088,03/11/2003 08:00:00 PM,0000X E 118TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,532,5,9,53,07,1178589,1826736,2003,02/28/2018 03:56:25 PM,41.679861881,-87.621916331,"(41.679861881, -87.621916331)"
